complaint_id,complaint_time,fraud_type,fraud_amount,victim_city,time_to_withdrawal,withdrawal_city,is_high_risk
CMP_104913,2024-05-07 16:03:20,Phishing,35408.86,Hyderabad,355,Pune,0
CMP_104914,2024-02-27 12:38:11,Credit Card Fraud,184286.82,Mumbai,117,Mumbai,1
CMP_104915,2024-01-04 04:16:47,OTP Scam,63010.07,Kolkata,115,Mumbai,1
CMP_104916,2023-05-23 23:31:38,UPI Fraud,8582.05,Hyderabad,112,Hyderabad,0
CMP_104917,2023-04-22 22:16:29,OTP Scam,29259.33,Delhi,111,Delhi,0
CMP_104918,2024-05-16 12:27:45,Online Shopping Scam,59954.76,Indore,413,Indore,0
CMP_104919,2023-03-25 19:04:18,OTP Scam,39790.12,Bengaluru,84,Bengaluru,0
CMP_104920,2023-05-30 10:56:54,OTP Scam,3269.24,Hyderabad,72,Hyderabad,0
CMP_104921,2024-06-18 00:43:00,Fake Loan App,294410.33,Pune,162,Pune,0
CMP_104922,2023-04-26 23:19:36,Credit Card Fraud,234197.25,Indore,978,Indore,0
CMP_104923,2023-05-12 00:49:28,UPI Fraud,95973.58,Bengaluru,9,Mumbai,1
CMP_104924,2024-09-07 04:46:33,Phishing,20942.57,Jaipur,337,Jaipur,0
CMP_104925,2023-10-07 22:00:28,UPI Fraud,98877.0,Pune,48,Pune,1
CMP_104926,2023-01-24 05:15:28,UPI Fraud,89539.23,Mumbai,22,Mumbai,1
CMP_104927,2023-01-10 05:13:27,OTP Scam,3158.87,Lucknow,83,Lucknow,0
CMP_104928,2023-05-28 04:39:29,Online Shopping Scam,70581.82,Jaipur,130,Jaipur,0
CMP_104929,2023-05-14 23:13:15,OTP Scam,37519.58,Kolkata,74,Indore,0
CMP_104930,2024-03-15 05:56:56,OTP Scam,64213.98,Kolkata,14,Kolkata,1
CMP_104931,2023-05-25 02:20:26,Fake Loan App,373000.65,Kolkata,632,Chennai,0
CMP_104932,2024-09-07 05:07:19,Phishing,77828.85,Pune,1226,Pune,0
CMP_104933,2024-09-19 09:25:20,Fake Loan App,268012.22,Delhi,200,Delhi,0
CMP_104934,2023-01-05 21:13:45,Phishing,73858.77,Indore,687,Indore,0
CMP_104935,2023-02-11 18:47:05,Credit Card Fraud,53747.73,Mumbai,356,Indore,0
CMP_104936,2024-08-12 23:31:40,Phishing,19884.29,Jaipur,329,Jaipur,0
CMP_104937,2023-04-23 04:00:35,OTP Scam,85501.47,Jaipur,23,Mumbai,1
CMP_104938,2024-04-01 23:09:02,UPI Fraud,69025.13,Indore,98,Indore,1
CMP_104939,2023-01-14 05:13:55,UPI Fraud,75411.45,Kolkata,44,Kolkata,1
CMP_104940,2024-10-16 10:38:39,UPI Fraud,3619.0,Chennai,28,Chennai,0
CMP_104941,2023-01-18 00:26:05,UPI Fraud,89049.27,Indore,87,Mumbai,1
CMP_104942,2023-06-24 11:45:59,UPI Fraud,93921.43,Lucknow,65,Lucknow,1
CMP_104943,2024-04-13 02:43:48,UPI Fraud,65123.42,Delhi,97,Delhi,1
CMP_104944,2024-06-09 03:52:59,Credit Card Fraud,395528.13,Pune,795,Pune,0
CMP_104945,2023-09-30 22:08:28,UPI Fraud,78034.44,Indore,18,Indore,1
CMP_104946,2023-09-06 07:03:52,Fake Loan App,27014.21,Delhi,1159,Delhi,0
CMP_104947,2024-10-15 04:34:34,Phishing,6637.85,Indore,888,Hyderabad,0
CMP_104948,2024-06-30 04:16:56,UPI Fraud,99150.09,Indore,66,Indore,1
CMP_104949,2024-12-06 11:57:22,Online Shopping Scam,37029.95,Mumbai,922,Mumbai,0
CMP_104950,2023-12-27 02:17:51,Online Shopping Scam,79215.48,Chennai,180,Mumbai,0
CMP_104951,2024-01-24 12:24:06,OTP Scam,53216.17,Pune,44,Mumbai,1
CMP_104952,2024-08-04 23:36:37,Phishing,65929.05,Indore,284,Indore,0
CMP_104953,2024-01-17 00:05:50,Credit Card Fraud,110662.78,Pune,955,Pune,0
CMP_104954,2023-02-09 02:37:39,UPI Fraud,55118.31,Kolkata,99,Mumbai,1
CMP_104955,2024-10-01 22:13:56,UPI Fraud,70034.14,Hyderabad,30,Hyderabad,1
CMP_104956,2024-04-30 01:50:40,OTP Scam,74863.25,Indore,46,Mumbai,1
CMP_104957,2023-07-28 22:48:45,UPI Fraud,3212.15,Jaipur,39,Jaipur,0
CMP_104958,2023-01-31 08:22:04,UPI Fraud,40039.74,Delhi,20,Delhi,0
CMP_104959,2024-02-14 22:36:29,Phishing,7209.44,Delhi,621,Delhi,0
CMP_104960,2023-04-25 23:33:27,OTP Scam,47570.35,Delhi,6,Delhi,0
CMP_104961,2023-05-10 05:43:46,OTP Scam,92080.08,Chennai,100,Mumbai,1
CMP_104962,2024-12-02 02:50:46,Credit Card Fraud,101395.7,Indore,486,Pune,0
CMP_104963,2023-01-02 22:35:44,Credit Card Fraud,69389.61,Bengaluru,1122,Bengaluru,0
CMP_104964,2024-09-08 04:29:02,UPI Fraud,16261.45,Pune,35,Pune,0
CMP_104965,2024-04-20 23:07:56,OTP Scam,57484.73,Chennai,37,Chennai,1
CMP_104966,2023-01-18 23:24:37,UPI Fraud,66312.01,Jaipur,114,Kolkata,1
CMP_104967,2024-08-07 20:21:05,Fake Loan App,399367.13,Mumbai,371,Lucknow,0
CMP_104968,2023-04-18 20:36:26,Online Shopping Scam,40450.76,Lucknow,472,Indore,0
CMP_104969,2024-07-30 10:57:00,OTP Scam,98385.49,Delhi,91,Delhi,1
CMP_104970,2024-07-18 11:42:28,UPI Fraud,40259.81,Delhi,96,Delhi,0
CMP_104971,2023-10-29 03:19:28,Phishing,61271.41,Mumbai,1172,Bengaluru,0
CMP_104972,2023-03-05 20:19:41,UPI Fraud,1357.04,Indore,115,Mumbai,0
CMP_104973,2023-11-27 07:22:21,UPI Fraud,13575.06,Indore,38,Indore,0
CMP_104974,2023-02-01 02:43:24,OTP Scam,74943.46,Mumbai,33,Mumbai,1
CMP_104975,2023-03-17 04:07:47,UPI Fraud,96694.88,Lucknow,36,Mumbai,1
CMP_104976,2023-03-16 15:49:50,Fake Loan App,343679.19,Kolkata,234,Kolkata,0
CMP_104977,2024-05-29 07:25:22,Online Shopping Scam,72029.89,Indore,1382,Indore,0
CMP_104978,2023-07-21 06:40:50,UPI Fraud,35924.08,Pune,23,Mumbai,0
CMP_104979,2024-09-17 03:36:02,UPI Fraud,55084.65,Chennai,7,Kolkata,1
CMP_104980,2024-10-20 13:20:18,Online Shopping Scam,44093.84,Lucknow,200,Lucknow,0
CMP_104981,2023-09-09 14:42:55,UPI Fraud,92752.09,Bengaluru,40,Delhi,1
CMP_104982,2023-09-07 20:01:16,OTP Scam,48055.06,Lucknow,78,Lucknow,0
CMP_104983,2023-07-14 02:55:29,OTP Scam,88493.97,Jaipur,56,Delhi,1
CMP_104984,2023-02-11 00:17:13,UPI Fraud,47007.47,Chennai,117,Chennai,0
CMP_104985,2023-01-13 10:51:27,Credit Card Fraud,105240.85,Hyderabad,1164,Pune,0
CMP_104986,2024-06-18 22:38:24,UPI Fraud,41086.45,Kolkata,22,Kolkata,0
CMP_104987,2024-02-03 17:19:52,Credit Card Fraud,220313.28,Indore,651,Mumbai,0
CMP_104988,2023-04-26 23:00:03,UPI Fraud,54521.07,Bengaluru,55,Kolkata,1
CMP_104989,2024-01-24 23:32:05,Fake Loan App,323664.39,Chennai,1077,Chennai,0
CMP_104990,2023-09-10 05:59:46,Phishing,3576.93,Chennai,1017,Chennai,0
CMP_104991,2024-12-09 22:45:26,OTP Scam,83872.85,Mumbai,29,Mumbai,1
CMP_104992,2024-12-23 05:01:55,UPI Fraud,40133.96,Hyderabad,6,Hyderabad,0
CMP_104993,2023-05-04 20:44:34,OTP Scam,36709.62,Jaipur,103,Jaipur,0
CMP_104994,2023-04-19 08:16:03,UPI Fraud,11852.87,Jaipur,47,Jaipur,0
CMP_104995,2023-04-01 06:02:18,OTP Scam,45289.48,Hyderabad,13,Hyderabad,0
CMP_104996,2024-09-02 17:43:39,OTP Scam,54880.72,Mumbai,46,Delhi,1
CMP_104997,2024-05-31 22:54:43,Fake Loan App,37141.46,Bengaluru,874,Bengaluru,0
CMP_104998,2023-01-25 00:14:50,UPI Fraud,40883.71,Delhi,12,Delhi,0
CMP_104999,2023-11-14 23:08:00,Credit Card Fraud,193480.44,Kolkata,1210,Kolkata,0
CMP_105000,2023-04-22 07:45:28,UPI Fraud,59077.66,Mumbai,8,Mumbai,1
CMP_105001,2024-12-05 00:36:09,OTP Scam,1333.92,Bengaluru,99,Pune,0
CMP_105002,2024-05-02 02:51:42,Online Shopping Scam,46955.37,Bengaluru,778,Bengaluru,0
CMP_105003,2023-01-23 19:24:16,Phishing,23966.51,Bengaluru,601,Pune,0
CMP_105004,2024-07-09 14:43:12,UPI Fraud,68540.7,Jaipur,68,Mumbai,1
CMP_105005,2023-09-10 02:19:46,UPI Fraud,52516.85,Jaipur,53,Mumbai,1
CMP_105006,2023-08-26 06:12:54,OTP Scam,62566.43,Indore,119,Delhi,1
CMP_105007,2023-06-19 22:02:17,UPI Fraud,12805.25,Delhi,43,Delhi,0
CMP_105008,2023-01-20 23:21:23,Online Shopping Scam,46416.8,Mumbai,544,Mumbai,0
CMP_105009,2024-01-23 18:08:46,UPI Fraud,42441.91,Bengaluru,107,Bengaluru,0
CMP_105010,2023-06-09 04:41:26,Phishing,46688.08,Jaipur,693,Jaipur,0
CMP_105011,2023-04-26 03:35:41,Phishing,94373.14,Chennai,923,Chennai,0
CMP_105012,2023-11-15 07:49:40,OTP Scam,59992.48,Jaipur,25,Jaipur,1
CMP_105013,2024-08-05 02:49:16,Phishing,65669.9,Hyderabad,999,Hyderabad,0
CMP_105014,2023-05-23 08:27:14,UPI Fraud,74083.46,Lucknow,5,Lucknow,1
CMP_105015,2024-06-30 11:54:44,OTP Scam,24025.45,Indore,49,Indore,0
CMP_105016,2024-08-31 07:22:41,UPI Fraud,75790.71,Bengaluru,24,Mumbai,1
CMP_105017,2023-03-01 11:42:40,UPI Fraud,36558.19,Kolkata,84,Lucknow,0
CMP_105018,2024-11-17 12:36:28,Credit Card Fraud,187932.94,Pune,1177,Pune,0
CMP_105019,2024-10-27 01:49:45,Phishing,75318.23,Mumbai,1337,Mumbai,0
CMP_105020,2023-12-29 19:01:50,UPI Fraud,40963.69,Lucknow,89,Lucknow,0
CMP_105021,2023-02-16 16:08:59,Credit Card Fraud,355407.33,Chennai,800,Chennai,0
CMP_105022,2023-11-17 14:47:40,OTP Scam,43136.53,Jaipur,18,Delhi,0
CMP_105023,2023-08-24 14:04:19,Credit Card Fraud,414668.18,Indore,1049,Jaipur,0
CMP_105024,2023-04-24 03:55:14,UPI Fraud,91038.23,Bengaluru,39,Delhi,1
CMP_105025,2023-08-27 15:20:30,Fake Loan App,232572.24,Kolkata,834,Kolkata,0
CMP_105026,2023-03-27 03:50:36,Phishing,29967.05,Jaipur,1364,Jaipur,0
CMP_105027,2023-07-16 08:07:12,Fake Loan App,352430.3,Pune,789,Pune,0
CMP_105028,2023-07-19 10:41:13,UPI Fraud,63566.23,Chennai,27,Delhi,1
CMP_105029,2024-06-20 02:41:37,Credit Card Fraud,50891.54,Lucknow,240,Lucknow,0
CMP_105030,2023-03-20 12:10:51,UPI Fraud,89872.82,Jaipur,83,Kolkata,1
CMP_105031,2024-03-03 00:29:55,Fake Loan App,459243.41,Kolkata,570,Kolkata,0
CMP_105032,2024-06-03 09:17:13,Phishing,99679.5,Mumbai,688,Mumbai,0
CMP_105033,2024-06-09 23:19:49,Phishing,63150.53,Kolkata,648,Kolkata,0
CMP_105034,2024-11-02 02:07:43,UPI Fraud,64947.48,Indore,27,Kolkata,1
CMP_105035,2023-08-04 07:53:38,UPI Fraud,34813.26,Delhi,58,Delhi,0
CMP_105036,2023-11-11 16:34:36,OTP Scam,55298.87,Indore,115,Mumbai,1
CMP_105037,2023-03-18 09:10:57,OTP Scam,16561.06,Bengaluru,10,Bengaluru,0
CMP_105038,2023-05-06 01:13:03,Fake Loan App,436475.83,Bengaluru,819,Bengaluru,0
CMP_105039,2024-05-24 22:15:42,UPI Fraud,65235.98,Delhi,15,Delhi,1
CMP_105040,2024-11-01 04:03:30,Credit Card Fraud,231301.98,Mumbai,696,Mumbai,0
CMP_105041,2024-02-15 00:37:51,Phishing,69921.35,Indore,550,Indore,0
CMP_105042,2023-03-20 01:05:06,UPI Fraud,58704.29,Chennai,87,Delhi,1
CMP_105043,2023-02-15 22:44:52,Fake Loan App,360523.07,Delhi,472,Delhi,0
CMP_105044,2023-12-13 23:29:53,OTP Scam,71391.25,Pune,80,Pune,1
CMP_105045,2023-02-08 02:02:18,Online Shopping Scam,7422.49,Bengaluru,87,Bengaluru,0
CMP_105046,2024-12-14 19:05:44,UPI Fraud,37058.17,Jaipur,109,Jaipur,0
CMP_105047,2023-03-25 01:27:55,OTP Scam,57889.56,Chennai,68,Mumbai,1
CMP_105048,2023-12-29 10:42:09,Credit Card Fraud,382717.49,Pune,1196,Pune,0
CMP_105049,2024-08-29 08:49:24,Phishing,73345.47,Lucknow,1350,Hyderabad,0
CMP_105050,2024-11-17 16:55:55,Credit Card Fraud,72556.65,Chennai,786,Chennai,0
CMP_105051,2024-04-24 02:42:45,OTP Scam,63599.94,Delhi,11,Delhi,1
CMP_105052,2024-03-27 22:10:46,OTP Scam,7682.62,Chennai,113,Jaipur,0
CMP_105053,2023-12-29 11:09:37,UPI Fraud,30540.7,Bengaluru,47,Lucknow,0
CMP_105054,2024-12-16 23:04:54,UPI Fraud,53520.1,Delhi,31,Mumbai,1
CMP_105055,2023-09-20 07:07:51,UPI Fraud,90512.2,Hyderabad,95,Mumbai,1
CMP_105056,2023-05-10 07:11:03,UPI Fraud,85239.73,Jaipur,91,Delhi,1
CMP_105057,2024-08-01 00:49:32,Phishing,98549.13,Jaipur,1018,Jaipur,0
CMP_105058,2023-02-13 16:21:14,UPI Fraud,56808.05,Pune,64,Mumbai,1
CMP_105059,2023-11-28 23:49:00,Online Shopping Scam,87569.99,Pune,1320,Pune,0
CMP_105060,2024-10-10 01:43:18,Online Shopping Scam,87463.14,Pune,1280,Lucknow,0
CMP_105061,2024-04-01 18:34:49,UPI Fraud,42486.78,Hyderabad,54,Hyderabad,0
CMP_105062,2024-01-16 21:54:18,Phishing,8258.33,Hyderabad,1156,Hyderabad,0
CMP_105063,2023-09-21 04:35:04,Phishing,50781.53,Delhi,142,Delhi,0
CMP_105064,2023-11-22 14:55:35,UPI Fraud,75258.32,Delhi,18,Kolkata,1
CMP_105065,2024-09-12 22:43:38,Phishing,17182.13,Chennai,1184,Chennai,0
CMP_105066,2023-10-01 07:51:14,Phishing,50526.19,Chennai,1085,Chennai,0
CMP_105067,2023-05-12 19:44:37,OTP Scam,73987.63,Mumbai,90,Kolkata,1
CMP_105068,2024-08-19 04:11:39,OTP Scam,5065.57,Indore,25,Lucknow,0
CMP_105069,2023-04-05 09:42:03,UPI Fraud,27228.16,Mumbai,9,Hyderabad,0
CMP_105070,2023-10-26 14:42:01,UPI Fraud,13931.77,Delhi,102,Delhi,0
CMP_105071,2023-10-01 17:25:40,Fake Loan App,131040.72,Delhi,591,Delhi,0
CMP_105072,2024-01-02 05:43:48,Online Shopping Scam,46715.56,Chennai,790,Chennai,0
CMP_105073,2024-04-26 08:51:38,OTP Scam,11371.07,Pune,36,Pune,0
CMP_105074,2024-12-11 05:28:39,UPI Fraud,3658.34,Kolkata,94,Kolkata,0
CMP_105075,2024-11-12 13:15:40,Phishing,62296.84,Pune,243,Pune,0
CMP_105076,2024-07-25 04:57:14,OTP Scam,92885.09,Hyderabad,43,Mumbai,1
CMP_105077,2023-01-04 10:14:32,Credit Card Fraud,155071.08,Indore,79,Mumbai,1
CMP_105078,2024-09-23 18:19:05,Phishing,98915.5,Hyderabad,588,Lucknow,0
CMP_105079,2023-05-02 01:44:51,Phishing,14349.79,Delhi,290,Delhi,0
CMP_105080,2024-11-03 00:18:53,Online Shopping Scam,38631.57,Indore,1169,Indore,0
CMP_105081,2024-01-26 22:00:18,OTP Scam,74479.96,Bengaluru,43,Chennai,1
CMP_105082,2024-04-11 13:37:03,Credit Card Fraud,79632.41,Mumbai,212,Pune,0
CMP_105083,2023-09-03 17:59:22,Phishing,3425.18,Pune,155,Pune,0
CMP_105084,2023-10-14 01:37:38,Credit Card Fraud,388274.64,Kolkata,832,Kolkata,0
CMP_105085,2023-10-11 07:01:49,UPI Fraud,14810.55,Delhi,96,Delhi,0
CMP_105086,2023-10-29 11:21:22,UPI Fraud,94639.5,Lucknow,56,Mumbai,1
CMP_105087,2024-06-02 15:41:55,Phishing,98058.15,Indore,1318,Lucknow,0
CMP_105088,2023-06-30 17:19:50,OTP Scam,43171.33,Mumbai,16,Mumbai,0
CMP_105089,2023-09-11 23:56:53,UPI Fraud,67087.28,Chennai,102,Kolkata,1
CMP_105090,2023-07-21 14:51:35,UPI Fraud,31768.4,Pune,24,Pune,0
CMP_105091,2024-09-29 02:48:30,OTP Scam,1516.04,Pune,105,Pune,0
CMP_105092,2023-04-05 23:27:17,Credit Card Fraud,353358.62,Chennai,565,Chennai,0
CMP_105093,2023-09-07 06:58:18,UPI Fraud,32960.41,Pune,115,Pune,0
CMP_105094,2024-02-29 02:20:20,UPI Fraud,16757.59,Pune,120,Pune,0
CMP_105095,2024-01-18 16:12:27,UPI Fraud,24784.31,Delhi,17,Delhi,0
CMP_105096,2024-04-05 00:48:44,OTP Scam,57149.19,Pune,77,Kolkata,1
CMP_105097,2023-10-09 04:54:58,UPI Fraud,71858.66,Bengaluru,86,Bengaluru,1
CMP_105098,2024-04-09 21:55:42,Phishing,51707.25,Lucknow,525,Lucknow,0
CMP_105099,2023-01-15 02:27:25,Phishing,57694.39,Bengaluru,817,Indore,0
CMP_105100,2023-11-25 10:31:23,OTP Scam,90592.71,Delhi,64,Kolkata,1
CMP_105101,2023-12-09 05:13:25,Phishing,47754.08,Chennai,185,Chennai,0
CMP_105102,2023-12-27 04:51:09,UPI Fraud,9027.35,Pune,38,Lucknow,0
CMP_105103,2024-01-09 08:36:20,UPI Fraud,5421.34,Indore,87,Lucknow,0
CMP_105104,2024-01-09 17:22:07,UPI Fraud,46272.13,Delhi,12,Delhi,0
CMP_105105,2024-01-14 00:17:52,Credit Card Fraud,493784.62,Delhi,527,Delhi,0
CMP_105106,2024-08-25 05:18:31,Fake Loan App,28341.67,Pune,209,Kolkata,0
CMP_105107,2024-01-26 21:21:02,Phishing,40965.95,Jaipur,1000,Jaipur,0
CMP_105108,2023-10-25 00:21:07,UPI Fraud,81092.84,Mumbai,38,Mumbai,1
CMP_105109,2024-02-15 04:04:28,Fake Loan App,90099.29,Chennai,362,Jaipur,0
CMP_105110,2023-05-25 10:06:26,Credit Card Fraud,112990.7,Kolkata,674,Jaipur,0
CMP_105111,2023-12-15 12:16:43,OTP Scam,77177.13,Mumbai,37,Kolkata,1
CMP_105112,2024-11-24 02:56:42,UPI Fraud,31655.87,Kolkata,31,Kolkata,0
CMP_105113,2023-02-22 12:06:51,Phishing,89649.09,Hyderabad,482,Chennai,0
CMP_105114,2023-06-11 17:59:00,UPI Fraud,64294.54,Bengaluru,56,Bengaluru,1
CMP_105115,2023-10-06 04:06:41,UPI Fraud,57128.1,Hyderabad,32,Mumbai,1
CMP_105116,2024-01-27 10:18:11,OTP Scam,34841.71,Mumbai,82,Mumbai,0
CMP_105117,2024-11-26 21:10:29,OTP Scam,84261.74,Bengaluru,8,Delhi,1
CMP_105118,2024-12-28 02:39:47,UPI Fraud,98770.99,Mumbai,55,Delhi,1
CMP_105119,2023-02-14 16:31:06,UPI Fraud,84162.82,Lucknow,104,Mumbai,1
CMP_105120,2023-01-05 16:20:27,UPI Fraud,56375.57,Mumbai,8,Mumbai,1
CMP_105121,2024-04-14 03:04:48,Phishing,21125.67,Kolkata,1031,Kolkata,0
CMP_105122,2023-11-21 18:19:21,Fake Loan App,169112.91,Bengaluru,730,Bengaluru,0
CMP_105123,2023-12-16 00:54:06,Phishing,62450.38,Chennai,587,Jaipur,0
CMP_105124,2023-09-02 03:26:43,Phishing,78068.37,Lucknow,982,Lucknow,0
CMP_105125,2024-01-03 22:13:16,UPI Fraud,13376.07,Chennai,117,Chennai,0
CMP_105126,2024-07-06 00:02:03,Online Shopping Scam,75921.2,Chennai,581,Chennai,0
CMP_105127,2024-10-22 22:15:04,Phishing,48739.02,Pune,1139,Pune,0
CMP_105128,2024-10-18 01:55:59,Fake Loan App,473625.12,Lucknow,884,Jaipur,0
CMP_105129,2023-04-12 03:48:38,Credit Card Fraud,170364.84,Bengaluru,482,Bengaluru,0
CMP_105130,2024-07-02 00:30:55,UPI Fraud,29487.67,Hyderabad,18,Hyderabad,0
CMP_105131,2023-02-28 06:18:40,Credit Card Fraud,301184.25,Jaipur,819,Jaipur,0
CMP_105132,2024-01-16 16:02:49,Credit Card Fraud,92522.91,Chennai,307,Jaipur,0
CMP_105133,2023-03-24 19:18:58,OTP Scam,78048.31,Bengaluru,12,Kolkata,1
CMP_105134,2024-11-16 21:04:30,UPI Fraud,23762.59,Hyderabad,19,Hyderabad,0
CMP_105135,2024-10-12 05:36:06,Fake Loan App,238791.87,Hyderabad,1241,Hyderabad,0
CMP_105136,2023-01-26 03:38:35,OTP Scam,93768.41,Chennai,18,Delhi,1
CMP_105137,2023-01-07 00:11:19,UPI Fraud,24172.19,Indore,8,Delhi,0
CMP_105138,2024-08-03 02:48:11,Phishing,90704.65,Hyderabad,1224,Jaipur,0
CMP_105139,2023-01-11 02:11:44,OTP Scam,55754.24,Indore,91,Mumbai,1
CMP_105140,2023-03-02 22:55:24,OTP Scam,21510.97,Kolkata,14,Kolkata,0
CMP_105141,2024-11-17 06:20:36,OTP Scam,93095.18,Jaipur,7,Lucknow,1
CMP_105142,2023-03-04 10:29:10,UPI Fraud,48213.64,Lucknow,29,Lucknow,0
CMP_105143,2024-08-27 03:43:43,UPI Fraud,15710.16,Delhi,6,Bengaluru,0
CMP_105144,2023-08-15 04:27:36,Credit Card Fraud,104281.41,Bengaluru,487,Bengaluru,0
CMP_105145,2024-10-10 15:57:54,Online Shopping Scam,48391.47,Pune,579,Lucknow,0
CMP_105146,2023-10-20 14:51:05,OTP Scam,70016.99,Pune,114,Pune,1
CMP_105147,2023-05-05 04:55:57,Online Shopping Scam,16501.56,Pune,968,Pune,0
CMP_105148,2023-07-07 16:58:49,Credit Card Fraud,155781.62,Hyderabad,70,Hyderabad,1
CMP_105149,2023-01-26 06:03:17,UPI Fraud,39955.77,Chennai,101,Pune,0
CMP_105150,2023-07-22 03:39:37,UPI Fraud,78012.25,Indore,98,Indore,1
CMP_105151,2023-09-10 01:47:15,Credit Card Fraud,304818.31,Lucknow,1298,Lucknow,0
CMP_105152,2023-12-25 20:37:38,UPI Fraud,83589.6,Mumbai,102,Delhi,1
CMP_105153,2023-03-09 23:52:16,Online Shopping Scam,44522.11,Jaipur,853,Jaipur,0
CMP_105154,2024-05-21 04:03:49,Credit Card Fraud,157078.34,Jaipur,316,Delhi,0
CMP_105155,2024-07-12 02:18:03,UPI Fraud,82549.26,Pune,55,Pune,1
CMP_105156,2023-12-19 08:02:20,OTP Scam,86151.92,Lucknow,75,Delhi,1
CMP_105157,2023-06-09 13:06:03,UPI Fraud,85758.81,Hyderabad,38,Hyderabad,1
CMP_105158,2023-10-18 22:32:23,Phishing,79380.07,Indore,1178,Indore,0
CMP_105159,2024-09-25 05:23:43,Fake Loan App,141317.56,Mumbai,905,Jaipur,0
CMP_105160,2023-01-17 22:42:29,UPI Fraud,83500.23,Lucknow,96,Mumbai,1
CMP_105161,2024-10-16 07:33:39,Online Shopping Scam,63165.81,Hyderabad,1278,Hyderabad,0
CMP_105162,2023-05-25 14:28:28,Online Shopping Scam,77711.66,Delhi,820,Delhi,0
CMP_105163,2023-08-21 11:13:38,UPI Fraud,58790.28,Kolkata,35,Mumbai,1
CMP_105164,2024-02-26 03:35:58,UPI Fraud,97564.45,Indore,9,Kolkata,1
CMP_105165,2023-05-02 20:24:27,Phishing,93708.2,Bengaluru,454,Bengaluru,0
CMP_105166,2023-05-15 00:15:29,UPI Fraud,40518.9,Indore,50,Indore,0
CMP_105167,2023-04-30 14:06:04,Online Shopping Scam,11048.88,Jaipur,1395,Jaipur,0
CMP_105168,2023-09-25 05:36:09,UPI Fraud,64907.87,Hyderabad,12,Hyderabad,1
CMP_105169,2023-06-25 17:27:29,Phishing,50984.19,Indore,640,Indore,0
CMP_105170,2024-07-11 14:52:40,OTP Scam,86141.66,Pune,9,Delhi,1
CMP_105171,2024-01-27 16:42:53,UPI Fraud,52187.79,Pune,108,Pune,1
CMP_105172,2023-06-11 16:13:13,UPI Fraud,95354.36,Lucknow,101,Mumbai,1
CMP_105173,2023-05-06 01:25:58,Phishing,82439.87,Mumbai,394,Mumbai,0
CMP_105174,2023-04-13 22:22:19,Online Shopping Scam,61224.7,Pune,1215,Kolkata,0
CMP_105175,2024-02-23 03:51:58,OTP Scam,29854.17,Lucknow,34,Lucknow,0
CMP_105176,2024-10-07 23:08:27,Fake Loan App,440684.96,Bengaluru,611,Lucknow,0
CMP_105177,2023-03-12 22:28:21,OTP Scam,6942.16,Delhi,104,Delhi,0
CMP_105178,2024-04-09 19:48:33,UPI Fraud,54714.45,Pune,116,Pune,1
CMP_105179,2023-02-13 01:31:07,UPI Fraud,17818.28,Bengaluru,56,Bengaluru,0
CMP_105180,2024-01-09 16:45:58,Fake Loan App,32500.83,Pune,1264,Pune,0
CMP_105181,2023-05-05 22:24:22,UPI Fraud,73513.98,Mumbai,28,Mumbai,1
CMP_105182,2024-05-12 01:57:47,Phishing,99627.97,Indore,977,Indore,0
CMP_105183,2024-09-10 00:11:06,UPI Fraud,32585.36,Indore,55,Indore,0
CMP_105184,2024-06-30 05:23:42,OTP Scam,44480.02,Hyderabad,34,Delhi,0
CMP_105185,2023-04-10 12:07:18,Fake Loan App,212672.26,Bengaluru,621,Bengaluru,0
CMP_105186,2023-04-28 09:32:33,Online Shopping Scam,58442.9,Jaipur,1101,Jaipur,0
CMP_105187,2023-11-06 23:57:19,OTP Scam,82706.2,Mumbai,120,Mumbai,0
CMP_105188,2023-01-20 17:34:49,OTP Scam,92849.34,Pune,59,Pune,1
CMP_105189,2023-06-27 00:42:41,OTP Scam,9190.45,Chennai,99,Jaipur,0
CMP_105190,2024-12-01 00:17:23,Credit Card Fraud,311963.89,Bengaluru,185,Bengaluru,0
CMP_105191,2024-07-01 03:44:31,OTP Scam,46914.96,Mumbai,34,Jaipur,0
CMP_105192,2023-10-03 23:17:10,Fake Loan App,496465.64,Mumbai,489,Hyderabad,0
CMP_105193,2023-04-19 23:19:53,OTP Scam,14418.94,Mumbai,35,Mumbai,0
CMP_105194,2023-02-08 08:18:42,UPI Fraud,81492.07,Delhi,61,Mumbai,1
CMP_105195,2024-05-10 05:38:57,UPI Fraud,66639.32,Indore,21,Indore,1
CMP_105196,2024-10-29 23:32:39,Fake Loan App,213586.22,Mumbai,1176,Mumbai,0
CMP_105197,2024-09-27 03:44:40,UPI Fraud,1017.38,Indore,74,Bengaluru,0
CMP_105198,2024-04-03 22:19:37,UPI Fraud,12178.12,Kolkata,103,Kolkata,0
CMP_105199,2024-01-18 05:40:28,UPI Fraud,42104.57,Kolkata,53,Kolkata,0
CMP_105200,2023-06-04 00:06:00,Online Shopping Scam,4582.29,Delhi,540,Chennai,0
CMP_105201,2024-04-02 10:06:35,UPI Fraud,5068.83,Indore,76,Indore,0
CMP_105202,2023-03-16 00:03:17,UPI Fraud,59855.34,Hyderabad,84,Delhi,1
CMP_105203,2023-12-29 22:32:35,UPI Fraud,29469.6,Jaipur,90,Jaipur,0
